ATPB_BACAN	A0A4S4HLD0_9BACI	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A4P6T3B6_BACIU	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A3R9DWF5_BACSP	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A246UFZ0_9BACI	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A2S9XY98_9BACI	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A2N1JWI9_9BACI	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A243B6V5_BACTU	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	A0A0U0EWY3_STREE	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	B3ZRA6_BACCE	100.000	469	0	0	1	469	1	469	0.0	917
ATPB_BACAN	C2TPI8_BACCE	100.000	469	0	0	1	469	1	469	0.0	917
DEOB_SALNS	A0A3T2YKL3_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3V4SHZ3_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3W0LXM3_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3W0FI72_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3T2W9W4_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3V6CDG6_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3Y6QMD8_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A509C5U6_9ENTR	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3V3EAK2_SALET	100.000	407	0	0	1	407	1	407	0.0	838
DEOB_SALNS	A0A3Z6VXL5_SALET	100.000	407	0	0	1	407	1	407	0.0	838
ENGB_ECO24	A0A0M7ND91_9BURK	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A3W2RJZ6_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A4P8C6Y3_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A4U9LWL4_STREE	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A3W4ABE6_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A349FM20_9ENTR	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A4P8ANN2_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	W1B553_KLEPN	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A4P8BT15_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
ENGB_ECO24	A0A3W4P120_ECOLX	100.000	210	0	0	1	210	1	210	3.02e-146	414
GATA_STRA1	A0A1F0CFL1_9STRE	100.000	488	0	0	1	488	1	488	0.0	957
GATA_STRA1	A0A0H1PPP9_STRAG	100.000	488	0	0	1	488	1	488	0.0	957
GATA_STRA1	GATA_STRA5	100.000	488	0	0	1	488	1	488	0.0	957
GATA_STRA1	GATA_STRA1	100.000	488	0	0	1	488	1	488	0.0	957
GATA_STRA1	A0A4U3JIH6_STRAG	99.590	488	2	0	1	488	1	488	0.0	952
GATA_STRA1	S9AV58_STRAG	99.385	488	3	0	1	488	1	488	0.0	952
GATA_STRA1	A0A0H1UPS7_STRAG	99.385	488	3	0	1	488	1	488	0.0	952
GATA_STRA1	A0A4U3JCB8_STRAG	99.385	488	3	0	1	488	1	488	0.0	951
GATA_STRA1	A0A449F5N1_ENTFL	99.180	488	4	0	1	488	1	488	0.0	951
GATA_STRA1	S8FG45_STRAG	99.180	488	4	0	1	488	1	488	0.0	951
MIAA_DEIRA	MIAA_DEIRA	100.000	306	0	0	1	306	1	306	0.0	599
MIAA_DEIRA	A0A345IGG6_9DEIO	84.281	299	47	0	1	299	1	299	3.57e-178	502
MIAA_DEIRA	A0A4R5GEW0_9DEIO	71.622	296	84	0	4	299	2	297	1.56e-148	427
MIAA_DEIRA	MIAA_DEIGD	70.667	300	88	0	4	303	2	301	1.86e-148	427
MIAA_DEIRA	A0A4V1LHM3_9DEIO	71.429	294	84	0	6	299	4	297	2.21e-148	427
MIAA_DEIRA	A0A1H6VBN2_9DEIO	73.630	292	73	1	6	293	40	331	1.25e-146	424
MIAA_DEIRA	A0A2I9DWK4_9DEIO	70.805	298	87	0	5	302	3	300	9.82e-146	420
MIAA_DEIRA	A0A016QQP7_9DEIO	71.000	300	87	0	6	305	4	303	9.82e-146	420
MIAA_DEIRA	A0A2Z3JDQ5_9DEIO	68.543	302	93	1	4	305	8	307	2.32e-143	414
MIAA_DEIRA	A0A0Q5LAE7_9DEIO	69.565	299	86	1	6	299	9	307	7.00e-141	408
NRDR_ECOK1	A0A0M7MSV9_9BURK	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A3W2REA6_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A4U6CTP9_9ESCH	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A4P8C8I7_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A4U9M4Q3_STREE	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A3W4A831_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A355ZJQ8_9ENTR	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A4P8AKF9_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A4P8BM70_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
NRDR_ECOK1	A0A3W4NZS7_ECOLX	100.000	149	0	0	1	149	1	149	2.71e-101	295
PXPA_BURM9	A0A3N4FL86_BURML	100.000	254	0	0	1	254	1	254	0.0	510
PXPA_BURM9	C4AW52_BURML	100.000	254	0	0	1	254	1	254	0.0	510
PXPA_BURM9	PXPA_BURMS	100.000	254	0	0	1	254	1	254	0.0	510
PXPA_BURM9	PXPA_BURMA	100.000	254	0	0	1	254	1	254	0.0	510
